model,model_org,n,pct_imputed,corr,pct_within_0p5pp,pct_within_2pp,median_abs_dev,brier,brier_market,brier_vs_market
DeepSeek-V3.1 (zero shot),DeepSeek,1514.0,0.13192612137203166,0.4173947899226053,2.0475561426684283,7.5297225891677675,0.175,0.19398878867899602,0.08134754575778601,0.11264124292121001
Claude-3-Haiku-20240307 (zero shot with freeze values),Anthropic,2401.0,0.12479201331114809,0.41498769174845695,1.7909204498125781,5.331112036651396,0.2212625,0.18425741745302518,0.0640647848303747,0.12019263262265048
Claude-Sonnet-4-6 (zero shot),Anthropic,1025.0,0.0,0.41460001303868055,2.5365853658536586,10.731707317073171,0.185,0.23523212195121954,0.11286204189606204,0.1223700800551575
Gemini-3-Flash-Preview (zero shot),Google,904.0,0.5500550055005501,0.4145029472467309,5.9734513274336285,15.929203539823009,0.145,0.22258266376106303,0.10893663986008766,0.11364602390097538
Gemini-3.5-Flash (zero shot),Google,294.0,0.3389830508474576,0.4087525502808536,4.081632653061225,15.646258503401361,0.13775,0.23345735727891154,0.09186982427328447,0.14158753300562707
Mixtral-8x22B-Instruct-V0.1 (scratchpad),Mistral AI,566.0,0.0,0.40832178696353216,3.180212014134275,7.420494699646643,0.24507625,0.18771175443462898,0.06865833261831336,0.11905342181631562
Mixtral-8x22B-Instruct-V0.1 (superforecaster with news 1),Mistral AI,562.0,0.7067137809187279,0.4072524733502834,3.3807829181494666,9.07473309608541,0.16528749999999998,0.17743111448558718,0.06910012411803224,0.10833099036755495
grok-4.20-0309-reasoning,xAI,99.0,0.0,0.4060771950828956,2.0202020202020203,6.0606060606060606,0.1795,0.22392020202020196,0.07693239834954944,0.1469878036706525
Magistral-Medium-2506 (scratchpad),Mistral,1137.0,15.715344699777614,0.4051881160723117,2.1108179419525066,7.9155672823219,0.18150025,0.1675100712630607,0.04626130872540251,0.12124876253765818
GPT-4-Turbo-2024-04-09 (superforecaster with news 2),OpenAI,564.0,0.35335689045936397,0.40507476162606376,1.5957446808510638,7.2695035460992905,0.17913,0.20116427425642727,0.06889336650707412,0.13227090774935316
Mistral-Large-Latest (scratchpad with news with freeze values),Mistral AI,565.0,0.17667844522968199,0.4045249309530571,1.0619469026548671,4.070796460176991,0.24063833069999999,0.2142988663716814,0.0687428316306909,0.1455560347409905
minimax-m3-adaptive-thinking-12000,MiniMax,99.0,0.0,0.39752518761841105,3.0303030303030303,11.11111111111111,0.16349999999999998,0.22874393939393936,0.07693239834954944,0.15181154104438993
Gemini-1.5-Pro (superforecaster with news 2),Google,562.0,0.7067137809187279,0.3965257209695737,6.049822064056939,12.099644128113878,0.169896255,0.1994257820576512,0.06817927763582406,0.13124650442182717
Mixtral-8x7B-Instruct-V0.1 (scratchpad),Mistral AI,402.0,28.975265017667844,0.3951807080432065,0.7462686567164178,3.482587064676617,0.27516322215,0.21709054726368157,0.06371144789583026,0.15337909936785132
Grok-4.20-Beta-0309-Reasoning (zero shot),xAI,245.0,0.40650406504065045,0.39152971407646125,2.857142857142857,7.346938775510205,0.19,0.2507498326530613,0.11719233592659496,0.13355749672646633
Claude-2.1 (zero shot with freeze values),Anthropic,559.0,1.2367491166077738,0.391303493514349,16.99463327370304,32.55813953488372,0.06,0.20490147061287958,0.06918436607051863,0.13571710454236097
Grok-4-Fast-Non-Reasoning (zero shot),xAI,1043.0,1.6965127238454287,0.3903252780993571,3.0680728667305845,12.751677852348994,0.147,0.18228836821668265,0.06080325064921909,0.12148511756746355
kimi-k2.6-16000,Moonshot AI,91.0,8.080808080808081,0.38666766727614926,1.098901098901099,15.384615384615385,0.18850000000000003,0.23062565934065932,0.06351113369959999,0.16711452564105933
Grok-4.20-0309-Reasoning (zero shot),xAI,504.0,0.0,0.3861842074804782,2.1825396825396823,8.333333333333332,0.185,0.23886915873015874,0.11516404008887045,0.12370511864128829
Qwen3-235B-A22B-Thinking-2507 (zero shot),Qwen,665.0,27.24288840262582,0.38575812356605077,12.631578947368421,29.924812030075188,0.0685,0.12822598421045714,0.04212881706824958,0.08609716714220755
Gemini-3.1-Pro-Preview (zero shot),Google,1024.0,0.0975609756097561,0.38374731898240466,5.46875,16.50390625,0.1632451885,0.24559196094726563,0.11297092181978866,0.13262103912747697
Qwen1.5-110B-Chat (superforecaster with news 1),Qwen,562.0,0.7067137809187279,0.3825666630355092,1.7793594306049825,7.829181494661921,0.19502999999999998,0.19099349133701068,0.06828772033069616,0.12270577100631452
Mixtral-8x22B-Instruct-V0.1 (scratchpad with news),Mistral AI,565.0,0.17667844522968199,0.3760368692576484,1.7699115044247788,4.778761061946903,0.27462749999999997,0.19625858584070796,0.0687798504165731,0.12747873542413485
Gemini-1.5-Flash (superforecaster with news 3),Google,565.0,0.17667844522968199,0.373478535677694,1.592920353982301,4.070796460176991,0.24745,0.21118500221238937,0.06792118525147221,0.14326381696091717
Mixtral-8x22B-Instruct-V0.1 (superforecaster with news 3),Mistral AI,565.0,0.17667844522968199,0.37232405420960824,0.7079646017699115,3.5398230088495577,0.24974304,0.19999515486725664,0.06876483460054711,0.13123032026670953
Gemini-1.5-Pro (superforecaster with news 1),Google,563.0,0.5300353356890459,0.3714096725463967,2.3090586145648313,8.52575488454707,0.19370432,0.18916600029025576,0.06898698604230083,0.12017901424795494
DeepSeek-V4-Pro (zero shot),DeepSeek,198.0,32.88135593220339,0.36841057132709193,5.555555555555555,15.656565656565657,0.12,0.27183270712121205,0.08294055387111124,0.1888921532501008
GPT-5.4-2026-03-05 (zero shot),OpenAI,750.0,0.0,0.35328204352523257,1.866666666666667,8.133333333333333,0.17875000000000005,0.2603842129866667,0.11580536467574196,0.14457884831092474
Mixtral-8x22B-Instruct-V0.1 (superforecaster with news 2),Mistral AI,566.0,0.0,0.3529719995377802,0.7067137809187279,2.4734982332155475,0.28256625,0.21167055167844523,0.06865833261831336,0.14301221906013187
Claude-2.1 (scratchpad),Anthropic,236.0,58.303886925795055,0.35169573005103283,5.084745762711865,10.59322033898305,0.2454,0.20254025860169492,0.057689999047049856,0.14485025955464506
GPT-3.5-Turbo-0125 (zero shot),OpenAI,566.0,0.0,0.351264311747199,1.0600706713780919,3.7102473498233217,0.3785625,0.336179683745583,0.06865833261831336,0.2675213511272696
Mistral-Large-Latest (superforecaster with news 3),Mistral AI,566.0,0.0,0.3475658211412946,0.7067137809187279,2.2968197879858656,0.290381,0.2299971400353357,0.06865833261831336,0.16133880741702233
Mistral-Large-Latest (scratchpad with news),Mistral AI,566.0,0.0,0.3443280556020402,0.7067137809187279,1.5901060070671376,0.2871294564,0.22094303224381623,0.06865833261831336,0.15228469962550287
Claude-3-Haiku-20240307 (scratchpad with freeze values),Anthropic,2392.0,0.49916805324459235,0.34194947805476156,3.9297658862876257,7.650501672240803,0.30709633375,0.223669694414278,0.0638377520201911,0.1598319423940869
gpt-5.4-mini-2026-03-17,OpenAI,99.0,0.0,0.3401858667765488,3.0303030303030303,10.1010101010101,0.21450000000000002,0.26118223232323234,0.07693239834954944,0.18424983397368289
Qwen1.5-110B-Chat (superforecaster with news 2),Qwen,563.0,0.5300353356890459,0.3373128150867307,0.7104795737122558,3.5523978685612785,0.2507844185,0.21584719531908528,0.06854751255921367,0.1472996827598716
gpt-5.4-2026-03-05,OpenAI,99.0,0.0,0.3355345164120704,6.0606060606060606,10.1010101010101,0.1440968046,0.2528510202020202,0.07693239834954944,0.17591862185247076
Llama-4-Scout-17B-16E-Instruct (zero shot),Meta,2163.0,1.0068649885583525,0.33222315392986485,1.4331946370781323,6.102635228848821,0.18552499999999997,0.15908720469255663,0.05722733160384,0.10185987308871663
Grok-4-1-Fast-Non-Reasoning (zero shot),xAI,1158.0,3.015075376884422,0.3203023084274344,2.849740932642487,12.348877374784111,0.18010000000000004,0.22702177634715026,0.08437204750586008,0.14264972884129018
GPT-5.4-Mini-2026-03-17 (zero shot),OpenAI,749.0,0.13333333333333333,0.3193004679302103,0.9345794392523363,7.343124165554073,0.201,0.2770004284512683,0.1158538044149619,0.16114662403630642
Claude-3-Haiku-20240307 (scratchpad with news with freeze values),Anthropic,556.0,1.76678445229682,0.3098728845791541,0.0,1.7985611510791366,0.33403517555,0.2487074410892795,0.06687499129705488,0.18183244979222463
Claude-2.1 (scratchpad with news with freeze values),Anthropic,392.0,30.742049469964666,0.30912338264285855,1.7857142857142856,6.887755102040815,0.2251,0.21009520013334645,0.07025528496824507,0.13983991516510139
claude-sonnet-4-5-20250929-1024,Anthropic,99.0,0.0,0.30631066051392836,6.0606060606060606,13.131313131313133,0.23749999999999993,0.2373215757575758,0.07693239834954944,0.16038917740802633
claude-haiku-4-5-20251001-1024,Anthropic,99.0,0.0,0.2955951273873125,3.0303030303030303,7.07070707070707,0.22409680459999998,0.23958413131313133,0.07693239834954944,0.16265173296358187
gemini-3.1-flash-lite,Google DeepMind,98.0,1.0101010101010102,0.2920226235236639,8.16326530612245,18.367346938775512,0.14375,0.2861796329591837,0.07720084118985095,0.20897879176933276
Mixtral-8x7B-Instruct-V0.1 (superforecaster with news 3),Mistral AI,282.0,50.17667844522968,0.28283033209137015,0.3546099290780142,1.773049645390071,0.33810906170000005,0.25237774822695036,0.06526115515875591,0.18711659306819445
Mixtral-8x7B-Instruct-V0.1 (zero shot),Mistral AI,560.0,1.0600706713780919,0.28261064494627697,3.0357142857142856,11.607142857142858,0.14859374999999997,0.20856003303571427,0.06916055857274951,0.13939947446296475
Mistral-Large-Latest (superforecaster with news 1),Mistral AI,564.0,0.35335689045936397,0.272774177749166,2.127659574468085,8.51063829787234,0.19388,0.21472617005762412,0.06887361266322538,0.14585255739439873
Mistral-Large-Latest (superforecaster with news 2),Mistral AI,566.0,0.0,0.26107165760230605,2.1201413427561837,6.890459363957597,0.2448471936,0.2428638195936396,0.06865833261831336,0.17420548697532623
Gemini-1.5-Flash (superforecaster with news 1),Google,562.0,0.7067137809187279,0.2589440953328677,1.601423487544484,5.160142348754448,0.23811875,0.24430028371690396,0.06910526354286109,0.17519502017404287
Mixtral-8x7B-Instruct-V0.1 (scratchpad with news),Mistral AI,331.0,41.51943462897527,0.25226042443423397,0.6042296072507553,2.1148036253776437,0.3224143714,0.2475972809667674,0.054782612568133236,0.19281466839863415
Mixtral-8x7B-Instruct-V0.1 (scratchpad with news with freeze values),Mistral AI,334.0,40.98939929328622,0.2483811017733221,0.5988023952095809,2.9940119760479043,0.2962875,0.24729291194165115,0.05936588825771877,0.18792702368393238
gemini-3.5-flash,Google DeepMind,99.0,0.0,0.22906625961740312,5.05050505050505,15.151515151515152,0.13749999999999996,0.27120204060606057,0.07693239834954944,0.1942696422565111
Claude-3-Haiku-20240307 (scratchpad with news),Anthropic,547.0,3.356890459363958,0.22740160922921684,0.5484460694698354,2.1937842778793417,0.38702545520000003,0.27269195612431446,0.06848115785660158,0.20421079826771288
Llama-4-Maverick-17B-128E-Instruct-FP8 (zero shot with freeze values),Meta,1553.0,28.924485125858123,0.2262714207507344,18.415969092079845,36.188023180940114,0.044500000000000005,0.17851195568745787,0.0536217583677106,0.12489019731974726
Claude-2.1 (scratchpad with news),Anthropic,346.0,38.869257950530034,0.2225018363191132,1.4450867052023122,5.780346820809249,0.2525694475,0.22674026372832368,0.07411850510568019,0.1526217586226435
QwQ-32B-Preview (zero shot with freeze values),Qwen,727.0,42.43863816310372,0.21862257873614624,21.8707015130674,37.41403026134801,0.042675,0.18770979944151073,0.04508538694872721,0.14262441249278351
Llama-3-8b-Chat-Hf (scratchpad with freeze values),Meta,1015.0,0.0,0.21852431710874642,1.5763546798029555,7.48768472906404,0.24370432,0.20850385293926849,0.0684226000004312,0.14008125293883728
Claude-3-Haiku-20240307 (superforecaster with news 2),Anthropic,563.0,0.5300353356890459,0.21538904532340455,0.17761989342806395,1.4209591474245116,0.36739999999999995,0.2662138010657194,0.06807609569795257,0.19813770536776681
Llama-3.2-3B-Instruct-Turbo (zero shot with freeze values),Meta,439.0,50.674157303370784,0.2151901026859518,17.539863325740317,34.851936218678816,0.05365,0.1467574386451587,0.0808590507462377,0.065898387898921
Mixtral-8x7B-Instruct-V0.1 (superforecaster with news 2),Mistral AI,323.0,42.93286219081272,0.20973225310028654,0.6191950464396285,2.786377708978328,0.32655,0.2767002427882631,0.06581809066511941,0.2108821521231437
Mixtral-8x7B-Instruct-V0.1 (superforecaster with news 1),Mistral AI,303.0,46.466431095406364,0.20861932022225788,1.65016501650165,4.9504950495049505,0.29400000000000004,0.24494159227722775,0.057045935553415604,0.18789565672381214
gemini-3.1-pro-preview,Google DeepMind,99.0,0.0,0.2045437735055267,4.040404040404041,14.14141414141414,0.125,0.289206101010101,0.07693239834954944,0.21227370266055157
Claude-2.1 (superforecaster with news 3),Anthropic,463.0,18.19787985865724,0.20254418489983003,0.6479481641468683,2.8077753779697625,0.33772250000000004,0.2531590172786177,0.07120027324108616,0.18195874403753157
gpt-5-mini-2025-08-07,OpenAI,99.0,0.0,0.20105448114568972,2.0202020202020203,12.121212121212121,0.1955158212,0.2805629191919192,0.07693239834954944,0.20363052084236977
gpt-5-nano-2025-08-07,OpenAI,99.0,0.0,0.19343781344654787,2.0202020202020203,11.11111111111111,0.1565,0.2938953939393939,0.07693239834954944,0.21696299558984444
Llama-2-70b-Chat-Hf (scratchpad with freeze values),Meta,564.0,0.35335689045936397,0.18906090821722904,0.7092198581560284,3.368794326241135,0.299453745,0.2357833369500717,0.06890050112574679,0.1668828358243249
Gemini-3.1-Flash-Lite (zero shot),Google,286.0,3.050847457627119,0.18855939507106395,3.8461538461538463,14.335664335664337,0.19315,0.30278044758741257,0.09100938643064922,0.21177106115676336
gemini-3.1-pro-preview-high,Google DeepMind,99.0,0.0,0.1805778531000242,3.0303030303030303,14.14141414141414,0.15,0.30211774747474746,0.07693239834954944,0.225185349125198
Grok-4.20-Beta-0309-Non-Reasoning (zero shot),xAI,246.0,0.0,0.17594081932301558,1.6260162601626018,5.284552845528456,0.24000000000000002,0.3232479674796748,0.11711929797567383,0.206128669504001
Gemini-3.1-Flash-Lite-Preview (zero shot),Google,439.0,3.5164835164835164,0.1745266000416689,3.416856492027335,11.845102505694761,0.25,0.34798920958997726,0.13232361883931854,0.21566559075065872
Claude-Opus-4-20250514 (zero shot with freeze values),Anthropic,369.0,15.945330296127564,0.1735704703257809,26.558265582655828,43.90243902439025,0.02963801789999998,0.20151477914645258,0.03908627948502787,0.1624284996614247
Claude-3-Haiku-20240307 (superforecaster with news 3),Anthropic,538.0,4.946996466431095,0.16958683587082043,0.37174721189591076,1.858736059479554,0.41539671025,0.2910548327137546,0.06975860841049424,0.22129622430326035
minimax-m2.7-12000,MiniMax,93.0,6.0606060606060606,0.1675025816365001,4.301075268817205,12.903225806451612,0.2355,0.2781258172043011,0.07358086482011898,0.20454495238418208
Llama-3-8b-Chat-Hf (zero shot),Meta,1005.0,0.9852216748768473,0.15891929914087305,9.253731343283581,21.393034825870647,0.1499,0.18749029006965173,0.06910169264005568,0.11838859742959605
GPT-5.4-Nano-2026-03-17 (zero shot),OpenAI,750.0,0.0,0.1567487754910807,1.7333333333333332,5.866666666666666,0.22499999999999998,0.2772135666666667,0.11580536467574196,0.16140820199092473
QwQ-32B-Preview (zero shot),Qwen,104.0,91.76563737133809,0.15409999084319195,0.9615384615384616,5.769230769230769,0.25196124999999997,0.2896350432692308,0.03283501183451543,0.25680003143471536
Claude-2.1 (scratchpad with freeze values),Anthropic,313.0,44.69964664310954,0.15366152155497478,4.15335463258786,11.821086261980831,0.21399999999999997,0.21869205147905882,0.07645212841426016,0.14223992306479866
Grok-4.20-0309-Non-Reasoning (zero shot),xAI,504.0,0.0,0.1526931226941056,1.3888888888888888,7.341269841269842,0.2475,0.3147579384920635,0.11516404008887045,0.19959389840319308
Claude-3-Haiku-20240307 (superforecaster with news 1),Anthropic,560.0,1.0600706713780919,0.1488482069874106,0.7142857142857143,1.9642857142857142,0.391,0.3243303199821428,0.06814914019317721,0.2561811797889656
DeepSeek-R1 (zero shot with freeze values),DeepSeek,1458.0,33.42465753424658,0.14679818278918025,19.478737997256516,34.705075445816185,0.05000000000000001,0.22121588360397768,0.049307457943124904,0.17190842566085276
Claude-2.1 (superforecaster with news 2),Anthropic,284.0,49.82332155477032,0.1391356031394139,1.7605633802816902,2.8169014084507045,0.23539058820000006,0.2578845105633803,0.06925426137904792,0.18863024918433238
GPT-3.5-Turbo-0125 (scratchpad with freeze values),OpenAI,566.0,0.0,0.13366480630428312,0.35335689045936397,2.2968197879858656,0.39132500000000003,0.27643639575971723,0.06865833261831336,0.20777806314140387
GPT-3.5-Turbo-0125 (scratchpad),OpenAI,566.0,0.0,0.13359095470000765,0.0,1.4134275618374559,0.39179450000000005,0.28094081272084803,0.06865833261831336,0.21228248010253467
Magistral-Medium-2506 (zero shot with freeze values),Mistral,70.0,94.81097108969607,0.12900792820145335,5.714285714285714,15.714285714285714,0.15756558810000001,0.2259042601428572,0.0889517754547231,0.1369524846881341
DeepSeek-R1 (zero shot),DeepSeek,217.0,90.09132420091325,0.11212802468810569,1.8433179723502304,12.442396313364055,0.1787648885,0.2561760032258064,0.048279536245562416,0.207896466980244
Llama-2-70b-Chat-Hf (scratchpad),Meta,564.0,0.35335689045936397,0.11136044635246513,1.0638297872340425,2.4822695035460995,0.3366594534,0.24112112672170566,0.06881469937351745,0.1723064273481882
Claude-3-Haiku-20240307 (scratchpad),Anthropic,2390.0,0.5823627287853578,0.11024633221528514,0.37656903765690375,1.0878661087866108,0.3912354901,0.26574330543933056,0.06407633939766592,0.20166696604166462
Llama-3.2-3B-Instruct-Turbo (scratchpad with freeze values),Meta,890.0,0.0,0.08982243927869285,1.9101123595505618,4.831460674157303,0.40504237499999995,0.2721529652780954,0.06832977323325012,0.20382319204484528
Llama-2-70b-Chat-Hf (zero shot with freeze values),Meta,556.0,1.76678445229682,0.07620452463943485,5.755395683453238,13.66906474820144,0.313784875,0.2962352933804863,0.06980335089544414,0.22643194248504217
Claude-2.1 (superforecaster with news 1),Anthropic,319.0,43.639575971731446,0.06001479154259994,0.6269592476489028,3.761755485893417,0.2807,0.26395509172431425,0.0631083572296906,0.20084673449462365
Claude-2.1 (zero shot),Anthropic,556.0,1.76678445229682,0.0585203393931203,2.697841726618705,6.294964028776978,0.34306603589999995,0.24093435260791368,0.06905052068579379,0.1718838319221199
Claude-3-Haiku-20240307 (zero shot),Anthropic,2397.0,0.2911813643926789,0.052726064688631086,0.5006257822277848,2.0859407592824364,0.3419674891000001,0.23328744263662915,0.06394044209829754,0.16934700053833163
Llama-3-8b-Chat-Hf (scratchpad),Meta,1015.0,0.0,0.04340451538937935,0.9852216748768473,2.7586206896551726,0.33666999999999997,0.2475751539408867,0.0684226000004312,0.17915255394045548
Llama-3.2-3B-Instruct-Turbo (zero shot),Meta,277.0,68.87640449438203,0.03845409849099083,12.63537906137184,33.2129963898917,0.06266250000000001,0.12502107220216607,0.07596155066355556,0.04905952153861051
Llama-3.2-3B-Instruct-Turbo (scratchpad),Meta,889.0,0.11235955056179776,0.03526586218227731,0.562429696287964,2.699662542182227,0.41550675,0.27112379822553434,0.06839886210570037,0.20272493611983397
grok-4.20-0309-non-reasoning,xAI,99.0,0.0,0.004145324314125394,1.0101010101010102,8.080808080808081,0.21850000000000003,0.3225333434343434,0.07693239834954944,0.24560094508479396
Random Uniform,ForecastBench,7853.0,0.0,-0.009562828865415368,1.0059849738953266,3.7055902202979754,0.4007702,0.3352005846151085,0.06146928566759649,0.273731298947512
gpt-5.4-nano-2026-03-17,OpenAI,99.0,0.0,-0.08039401691309961,3.0303030303030303,7.07070707070707,0.305,0.31216372727272723,0.07693239834954944,0.23523132892317777
Llama-2-70b-Chat-Hf (zero shot),Meta,540.0,4.593639575971731,-0.09655950639229736,0.1851851851851852,1.1111111111111112,0.409518375,0.33558967824349994,0.07037803379343296,0.26521164445006695
Claude-Opus-4-20250514 (zero shot),Anthropic,113.0,74.25968109339408,-0.09861530300825261,0.0,11.504424778761061,0.1905,0.29619954480088495,0.04547716496268715,0.2507223798381978
